크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 10월 19일,권선동,BBQ-수원매산세류점,ki**님,2021년 10월 19일,"포테이토치즈그라탕/1,쇼콜라볼/1,고구마치즈볼/1,케이준감자/1,코카-콜라 500ml/1",잘먹었습니다.,5,5,5,저희 제품을 이용해주시고 최고의 별점과 멋진리뷰 정말정말 감사드립니다늦지않게 따뜻하게 제품이 도착한것 같아 다행입니다저희 매산세류점은 품질을 최우선으로 생각하고 업무 하고 있습니다 본사 상품담당 총괄 이사님으로 근무하시던 분이 매장에서 직접 조리하고계시기 때문에 품질은 타점포대비 월등하다고 자부 합니다앞으로도 더 잘하는  매산세류점이 되도록 하겠으며 다음번 주문 시 아이디외 리뷰이벤트라고 적어 주시면 치즈볼 서비스 보내드리겠습니다항상 건강하시고 늘 기분좋은 일만 함께 하시길 바랍니다,https://rev-static.yogiyo.co.kr/42d650bd0dda746079d6eab4f5b180cc_tn.jpg
2021년 10월 18일,권선동,BBQ-수원매산세류점,to**님,2021년 10월 18일,황올한 깐풍치킨/1,맛나요 잘먹었어요 좋습니다,5,5,5,저희 제품을 이용해주시고 최고의 별점과 멋진리뷰 정말정말 감사드립니다늦지않게 따뜻하게 제품이 도착한것 같아 다행입니다저희 매산세류점은 품질을 최우선으로 생각하고 업무 하고 있습니다 본사 상품담당 총괄 이사님으로 근무하시던 분이 매장에서 직접 조리하고계시기 때문에 품질은 타점포대비 월등하다고 자부 합니다앞으로도 더 잘하는  매산세류점이 되도록 하겠으며 다음번 주문 시 아이디외 리뷰이벤트라고 적어 주시면 치즈볼 서비스 보내드리겠습니다항상 건강하시고 늘 기분좋은 일만 함께 하시길 바랍니다,https://rev-static.yogiyo.co.kr/78ff3a8d1e0c405773289024f53a34bb_tn.jpg
2021년 10월 18일,권선동,BBQ-수원매산세류점,pw**님,2021년 10월 18일,황금올리브（반반）/1,매주주말저녁 비비큐시켜먹을생각에 한주가 힘이납니다항상 깨끗한기름으로 잘튀겨주셔서 감사합니다,5,5,5,님비비큐는 특히 좋은 튀김용 올리브유로 조리해서 더욱더 바삭하고 담백하고 고소합니다저희 엑스트라 버진 올리뷰의 장점은 불포화지방산으로 트랜스지방이없고 피부미용에 좋고 항산화물질을 함유하고 있어 노화방지 및콜레스텔롤 수치를 낮추고 심혈관 질환 및 예방에 좋습니다치킨대학에서 올리브유의 장점에 대하여 배웠는데 한번 써봤습니다ㅎㅎ좋데유앞으로도 건강한 치킨 맛에 대해서 믿고 드실수 있는 치킨을 조리해서 보내드리겠습니다소중한 시간내주셔서 올려주신 리뷰와 멋진 사진 넘 감사드려요감사드립니다 꾸,https://rev-static.yogiyo.co.kr/15cf596392841de6481a142692c9bd0d_tn.jpg
2021년 10월 18일,권선동,BBQ-수원매산세류점,lb**님,2021년 10월 18일,핫황올 엉치치킨 6조각＋모둠볼（6개）/1,%%%%%%%%%%%%%,5,5,5,저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서  적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/390aa25e54a1d9101305ebd77a115d43_tn.jpg
2021년 10월 18일,권선동,BBQ-수원매산세류점,du**님,2021년 10월 18일,황금올리브치킨/1,배달도 빠르고 맛있어요.,5,5,5,님  저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서  적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/3a9fa1b27d9b9a5785c2742b7326edb4_tn.jpg
2021년 10월 18일,권선동,BBQ-수원매산세류점,hy**님,2021년 10월 18일,황금올리브치킨/1,기름이 넘 까만건지 치킨이 좀 까맣게 왔어요... 기름관리 부탁드려요,3,5,5,님 너무너무 송구 합니다 기름은 산도 체크 후 가 넘으면 교체하는데 아마도 교체 하기 전에 제품을 제공 받으신 듯 합니다앞으로는 더 기름관리 잘하여 깨끗한 치킨만을 제공해 드리도록 하겠습니다항상 건강하시고 행복하시길 기도 드립니다감사합니다  꾸뻑,https://rev-static.yogiyo.co.kr/c255116e9039278c7a93d727d13577d0_tn.jpg
2021년 10월 18일,권선동,BBQ-수원매산세류점,va**님,2021년 10월 18일,황금올리브치킨/1,혼자 쓸쓸해서 먹었습니다 배부르게 먹었습니다 감사합니다 맛있었어요,5,5,5, 님 저희 치킨을 이용해주셔서 너무너무 감사드립니다  근데 쓸쓸하시다니 마음이 쫌 짠해 집니다  ㅠㅠ 소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 18일,권선동,BBQ-수원매산세류점,kh**님,2021년 10월 18일,치즐링/1,#식후감 #치킨 진짜 치즈가루 뿌려진 치킨 정말 좋아합니다근데 단짠(?)이맛이 잘 안나오는 경우가 있죠 너무 달거나 너무 치즈가루 뿌려서 짠 경우 근데 그 조합을 만든게 이 치킨이 아닌가 싶네요 심지어 겉바속촉이라 입이 즐겁더라고요 다음에도 시켜먹을 예정입니다^^  아맞다 치킨은 식어도 맛있는거 알죠?,5,5,5,님 ㅎㅎ 최고의 찬사 리뷰네요 너무 너무 감동입니다고객님의 리뷰로 기분업입니다언제나 고객님이 치킨이 생각날때 앞으로도 저희 매산세류점이 책임지겠습니다최고로 맛있는 치킨으로요리뷰이벤 계속알죠다음주문시까지 잘준비하고 있다가 정성스럽게 조리해서맛있는 치킨 보내드릴께요하트하트즐겁고 행복한 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/54f08e839d5b9fe4cf3fdaa66ce05b70_tn.jpg
2021년 10월 17일,권선동,BBQ-수원매산세류점,dm**님,2021년 10월 17일,"황금올리브치킨/1,코카-콜라 500ml/1",따뜻하고 바삭하고 맛있네요!!@,5,5,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 17일,권선동,BBQ-수원매산세류점,2w**님,2021년 10월 17일,황올한 깐풍치킨/1,감사히잘먹었습니다~~,5,5,0,님 저희 매산세류점을 주문해주셔서 너무 감사드립니다시장하셨을텐데 소중한 시간내주셔서 정성스러운 사진까지 넘 감동이예유언제나 고객님이 치킨이 생각날때 항상 곁에 있겠습니다정말 맛있는 치킨 보내드릴께요즐거운 날 되시고요항상 행복하세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 17일,권선동,BBQ-수원매산세류점,in**님,2021년 10월 17일,오리지널 콤보반반（황금올리브＋크리스피）/1,고맙습니다잘먹었습니다,5,5,5,님  저희 매산세류점을 재주문해주셔서 너무 감사드립니다시장하셨을텐데 소중한 시간내주셔서 정성스러운 사진까지 넘 감동이예유언제나 고객님이 치킨이 생각날때 항상 곁에 있겠습니다정말 맛있는 치킨 보내드릴께요즐거운 날 되시고요항상 행복하세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 17일,권선동,BBQ-수원매산세류점,ha**님,2021년 10월 17일,황올한 깐풍순살/1,꿀맛꿀맛맛나용~~~,5,5,5,님 저희 치킨의 맛있는 황올을 주문해주시고 소중한 시간내주셔서 리뷰 그리고 최고의 별점으로 응원해주셔서 너무 감동입니다맛있었다는 리뷰 너무 힘이 납니다감사합니다앞으로도 고객님이 맛있는 치킨이 생각날때 항상 곁에 있겠습니다정말 맛있는 치킨만 보내드릴께요ㅎㅎ항상 건강유의하시고요 즐거운 날 되세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 17일,권선동,BBQ-수원매산세류점,   손님,2021년 10월 17일,핫황금올리브 레드착착/1,너무맛있게잘먹었습니다!,4,3,4,단골 손님님 중에 매산세류점 치킨을 맛있게 드셨다는 칭찬 너무 너무 감사드립니다저희 지점에 전 제품개발및 관리 팀장님께서 관리하고 계시거든요전제품을 메뉴얼에 입각하여 정성스럽게 조리되고 관리되고 있습니다언제든지 필요한 사항있으면 요청해주시면 성심성의껏경청하고 꼭 조치해드리겠습니다ㅎㅎ저희의 기쁨입니다오늘도 행복하고 즐거운 날 되세요매산세류점 점주올림,https://rev-static.yogiyo.co.kr/c40c1ea28c143d812b1c6968176aba5b_tn.jpg
2021년 10월 17일,권선동,BBQ-수원매산세류점,kj**님,2021년 10월 17일,황금올리브치킨/1,굿굿 맛있게 먹었어요 또 시킬께요,5,5,5,님 중에 매산세류점 치킨을 맛있게 드셨다는 칭찬 너무 너무 감사드립니다저희 지점에 전 제품개발및 관리 팀장님께서 관리하고 계시거든요전제품을 메뉴얼에 입각하여 정성스럽게 조리되고 관리되고 있습니다언제든지 필요한 사항있으면 요청해주시면 성심성의껏경청하고 꼭 조치해드리겠습니다ㅎㅎ저희의 기쁨입니다오늘도 행복하고 즐거운 날 되세요매산세류점 점주올림,https://rev-static.yogiyo.co.kr/f63aa30d8f6653e159e1c1c525730708_tn.jpg
2021년 10월 17일,권선동,BBQ-수원매산세류점,oj**님,2021년 10월 17일,오리지널 콤보반반（황금올리브＋찐킹소스）/1,역시BBQ는 실패하지않아요,5,5,5,님 저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서  적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 16일,권선동,BBQ-수원매산세류점,kk**님,2021년 10월 16일,황금올리브닭다리（반반）/1,이벤트로 바쁘신데도 친절하셧어요 일회용장갑은없엇지만 맛있었어용 최고,5,5,0,님 저희 매산세류점을 황금올리브 반반을 이용해주셔서 너무너무 감사합니다너무 맛있게 드셨다는 리뷰에 심쿵입니다좋은 올리브유와 신선육으로 더욱더 정성스럽게 조리해서 다음주문시에도맛있는 치킨 보내드릴께요   위생장갑 지송합니다 ㅠㅠ  담붠 잘 챙기도록 하겠습니다 꾸뻑다음주문시 리뷰이벤트 안하셨으면 꼭 이용해주시고요항상 변함없는 맛과 서비스로 만족만을 드리는 매장이 되도록 노력하겠습니다믿고 주문해주세요매산세류점 점주올림,https://rev-static.yogiyo.co.kr/666f4d95b74e65a4de57dcc5c57c372f_tn.jpg
2021년 10월 16일,권선동,BBQ-수원매산세류점,pr**님,2021년 10월 16일,"황금올리브닭다리（반반）/1,코카-콜라 500ml/1",맛있게 잘먹었습니다,5,4,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트라고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/9e721c2f5c69356433c0cf871f8703d9_tn.jpg
2021년 10월 16일,권선동,BBQ-수원매산세류점,ch**님,2021년 10월 16일,핫황금올리브 크리스피/1,맛있게 잘 먹었습니다,5,5,5,님 저희 매산세류점 고객님의 맛있었다는 리뷰는 항상 기분이 좋습니다항상 찾아주셔서 진심으로 너무 감사드립니다매콤한 크리스피가 인기가 많습니다 할인도 받으시고현명한 구매를 하셨네요ㅎㅎ늘 좋으신 고객님들과 함께 해서 행복합니다앞으로도 맛좋은 치킨으로 보답드리겠습니다행복하고 즐거운 하루 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/3b091a426d86c7f457b8f92b2e865783_tn.jpg
2021년 10월 16일,권선동,BBQ-수원매산세류점,dh**님,2021년 10월 16일,오리지날 양념치킨/1,매우매우매우 맛있어요,5,5,0,님 저희 황금올리브 대표치킨을 주문해주셔서 너무 감사드립니다후라이드는 역시 황올이죠ㅎㅎ소중한 시간내주셔서 맛있는 리뷰와 정성스러운 사진 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 16일,권선동,BBQ-수원매산세류점,yo**님,2021년 10월 16일,메이플2개＋황올다리2개/1(추가메뉴(BBQ닭껍데기)),맛있어써요~~~~양 뭐.. 다욧중에 시킨거니 적당했지만 평소였음 적어써여ㅜ 그래도 한번먹기 굿입니다.,5,3,5,님 중에 매산세류점 치킨을 맛있게 드셨다는 칭찬 너무 너무 감사드립니다저희 지점에 전 제품개발및 관리 팀장님께서 관리하고 계시거든요전제품을 메뉴얼에 입각하여 정성스럽게 조리되고 관리되고 있습니다언제든지 필요한 사항있으면 요청해주시면 성심성의껏경청하고 꼭 조치해드리겠습니다ㅎㅎ저희의 기쁨입니다오늘도 행복하고 즐거운 날 되세요매산세류점 점주올림,https://rev-static.yogiyo.co.kr/3309c56609d68662800f0748ec25f3c9_tn.jpg
